epoch,loss,lr,valid_cont_loss,valid_positive_distance,valid_negative_distance,valid_mlm_loss,valid_mlm_acc
0,,,14.119129844665528,1.2839918973208928,1.3455038573354323,0.9855571578632701,0.8674322150837291
1,9.40984865600586,0.0002944688,7.40205929738825,0.38997968534194793,0.44333629786158574,0.9836014127731323,0.8685110640959306
2,8.296306060384115,0.0008548002133333337,7.357371682253751,0.3966465521702775,0.47018707962652506,0.9749079779711637,0.8709996370835738
3,8.119927212524415,0.0010000000000000007,7.399002004796809,0.4134359975373589,0.5028349610851943,0.9808117068897594,0.8692431358857589
4,7.973056078643799,0.0010000000000000007,7.47500987555764,0.4155143497936053,0.5106514449613369,0.983364427393133,0.8683077265999534
5,7.877621507263184,0.0010000000000000007,7.5064315743879835,0.416161258546343,0.5130335362177242,0.9876448083790866,0.8668036592223427
6,7.809485501556397,0.0010000000000000007,7.56525244660811,0.42630426833013046,0.5296788501206812,0.9866039394898848,0.8673884972225536
7,7.7577198740641276,0.0010000000000000007,7.6248240332169965,0.43200488666714126,0.5391543313770574,0.9887459145459262,0.866677242452448
8,7.712789622395833,0.0010000000000000007,7.640320629466664,0.4305730010644763,0.5321017244089778,0.9936969382979653,0.8651212158636613
9,7.675500057576498,0.0010000000000000007,7.6744399105418815,0.43490191090646085,0.5444296497915547,0.9900433474454012,0.8660851886489175
10,7.644291320241292,0.0010000000000000007,7.704801712382923,0.433859888299886,0.5438340392428506,0.9932435268922286,0.8655413106138056
