epoch,loss,lr,valid_cont_loss,valid_positive_distance,valid_negative_distance,valid_mlm_loss,valid_mlm_acc
0,,,7.6144842071758285,0.04819651074614974,0.05962354882256006,0.9188106303893327,0.8854395318775704
1,8.69523631085778,4.493055062954425e-05,6.112009053653074,0.3801960936214852,0.6702692273656686,0.9245301424391656,0.8845290476464823
2,6.298970382496903,0.00013443055062954424,3.53607625389609,0.646373278699021,1.1514019914150175,0.9512258821469552,0.8768328261638889
3,4.704909091304304,0.00022393055062954424,2.80917549298745,0.6922076830140966,1.247526607794351,0.9566984812889898,0.8729907454574061
4,4.211788777003991,0.0003134305506295442,2.57322751529775,0.703944700529284,1.2737381196697557,0.9574904637229472,0.872691605672925
5,3.9645013151882122,0.0004029305506295442,2.359459265008587,0.7142364190875349,1.2996683730902945,0.957623234143401,0.8724253284567646
6,3.817874193405532,0.0004924305506295441,2.2383196898451767,0.719968954761833,1.3085145381829117,0.9595051322479997,0.8719107029765331
7,3.702942521786084,0.0005819305506295443,2.1941943174687264,0.7272741689457043,1.3210934826592058,0.9598957201295778,0.8717921322251347
8,3.6352144233247716,0.0006714305506295441,2.1058405519275625,0.7251021266941753,1.322195874748969,0.9584790256282638,0.8720854498412008
9,3.5822718721311166,0.0007609305506295441,2.0990920735296403,0.7262494650675085,1.330753725132639,0.9598679497386793,0.8713981339307157
10,3.5388264593544094,0.0008504305506295442,2.07124177678442,0.7238810408570908,1.3288122903454367,0.9601269789692799,0.8713465804859465
11,3.5039528350753844,0.0009399305506295442,2.038142092239661,0.7255995164486312,1.3318900597904262,0.9608278999807954,0.871494962922131
12,3.4821282713430834,0.0010294305506295441,2.0025358042721324,0.7295680509126712,1.3374643776616049,0.9608098330002218,0.8708686030676585
13,3.4513370899635887,0.0011189305506295443,2.0032297291011454,0.7291000299755013,1.3380520428587612,0.9611517015580776,0.8711713688109451
14,3.4353217198402604,0.0012083461937734932,2.0086181180961398,0.7291762397891122,1.3360369623088704,0.960227340379976,0.8714273299599005
15,3.4209652137770656,0.001226884932938532,1.995994715852849,0.7250157867298275,1.3372875548621026,0.9591613530028162,0.8717892847791184
16,3.3928160532838003,0.0011866314992028263,1.9848122213081822,0.7264359634677957,1.3409953834749542,0.9599609271517496,0.8717388316315918
17,3.3697684919965694,0.0011500979307215047,1.9962697915855205,0.7268922986609387,1.335884043705245,0.9593552245726834,0.8724586286169651
18,3.3550432561694628,0.0011167443205193882,1.9904915567316117,0.7267080987532766,1.3379584625847711,0.9578426946071006,0.8724119190164497
19,3.3374971214613005,0.0010861344888781837,1.9611867956847227,0.7268937180207186,1.3418130607912944,0.9572854302533874,0.8731270883898683
20,3.3234573794677713,0.0010579116864878114,1.943593262435127,0.7260285845044628,1.3420101280364511,0.9561317117578251,0.8736338141023304
21,3.309151671644282,0.0010317809114094956,1.955460165815597,0.7274889060945867,1.33955231834507,0.9586144743973666,0.8722313791749438
22,3.299950093796447,0.0010074958119580654,1.9408392816177418,0.7277105695588464,1.3423433295808718,0.9555880427012754,0.8733958445691599
23,3.2850274015839265,0.000984848832905516,1.9406417056922225,0.7262073511690031,1.3406245273269077,0.9553775295194133,0.873452519196972
24,3.2751516840810373,0.0009636636964983663,1.9357589919775577,0.7286587905942841,1.3389601128666027,0.9534664243340107,0.8738300296772511
25,3.263703682794477,0.0009437895913492682,1.9263741496981128,0.7258984427724123,1.3385949443868685,0.9559871096716578,0.8734983375043833
26,3.250635377895698,0.0009250966288375309,1.9300852523351806,0.7266749134898849,1.344068669971974,0.955100233587716,0.8738077676706899
27,3.2411571917513777,0.0009074722526913594,1.9015105401548797,0.7269971017720898,1.3413914435191128,0.954258599620887,0.874328753176394
28,3.2273217186402285,0.0008908183740754731,1.9056610293774843,0.7245680291602797,1.342951128740999,0.9530147056997835,0.8747060280728618
29,3.223892720566817,0.0008750490650422323,1.9039969849148426,0.7262480288495913,1.3420733176239514,0.953133463585592,0.8744130573836649
30,3.221923348562389,0.0008600886861199685,1.8986814720727259,0.728628027764044,1.3422273908482591,0.9520372909723894,0.8746788337452155
31,3.2113551182892395,0.0008458703546512784,1.903901489843424,0.726010218037857,1.3405077775753917,0.9516754989713225,0.8751027838190063
