epoch,loss,lr,valid_loss,valid_acc,valid_top5_acc
0,,,3.1616229180599564,0.03225016236650533,0.2399412749074578
1,2.586282690571765,4.493055062954425e-05,2.0983498072504685,0.4567176046708481,0.7479823194846523
2,1.9546288034904118,0.00013443055062954424,1.7724900312184888,0.5589631228035359,0.8294178295672642
3,1.7450247103121956,0.00022393055062954424,1.6180004420855245,0.6204887853285512,0.8588447862638476
4,1.6244085670904636,0.0003134305506295442,1.5103714873353276,0.6639747326733674,0.8732617438626628
5,1.5401374853047436,0.0004029305506295442,1.4387330757018535,0.6913650223155808,0.8823615141262356
6,1.4835609843087063,0.0004924305506295441,1.3972849604966469,0.7078165606493426,0.8880477762432094
7,1.4459722896135927,0.0005819305506295443,1.3696463383647015,0.7177116786752684,0.8907825894122633
8,1.4206285590642973,0.0006714305506295441,1.350531758881542,0.7249320458719398,0.8937624316036146
9,1.4018895420182595,0.0007609305506295441,1.3385947148388435,0.7290789682815261,0.8950255302620652
10,1.3857355575003945,0.0008504305506295442,1.3230449926569419,0.7350424979065768,0.8981927627912666
11,1.3740959114047935,0.0009399305506295442,1.31559326871888,0.738049455205388,0.8985896046933384
12,1.365428286821501,0.0010294305506295441,1.3143853833768817,0.7388936418492432,0.8988667960438286
13,1.3582607002501705,0.0011189305506295443,1.304523805173229,0.7429401253881431,0.9003106351720868
14,1.3508849010460764,0.0012083461937734932,1.3012888107445844,0.7431098455525593,0.9002042294313701
15,1.3427682119197237,0.001226884932938532,1.2937291322968252,0.7453989673250493,0.9015219928957698
16,1.3383694278614475,0.0011866314992028263,1.2889214408467373,0.7477161788235216,0.9024648010254497
17,1.3333795663551264,0.0011500979307215047,1.2850120034181098,0.7484355040117179,0.9036741462436801
18,1.328453939355244,0.0011167443205193882,1.2812700933596373,0.7498354653019866,0.9044989740904328
19,1.325271692857778,0.0010861344888781837,1.2781215930132959,0.7517411516494862,0.90490628074093
20,1.3218450360527316,0.0010579116864878114,1.2800789838829232,0.7507039987075229,0.9043073379605486
21,1.3182083589072826,0.0010317809114094956,1.2763708188146283,0.7520744316407201,0.9056646733247146
22,1.3152187126813049,0.0010074958119580654,1.267839172773952,0.7549454256821051,0.9069025705078129
23,1.3121810426784497,0.000984848832905516,1.2728198664205335,0.7538087777037074,0.9056854435493579
24,1.3109493176830784,0.0009636636964983663,1.2697988167061074,0.7542366154568999,0.9066261120888369
25,1.309978921799766,0.0009437895913492682,1.2666354839995324,0.7551515289889958,0.9067670465726531
26,1.3075572872346597,0.0009250966288375309,1.2657904040709964,0.7559901197447587,0.9067402203573991
27,1.306115477066933,0.0009074722526913594,1.2680428412482443,0.7545971042895916,0.9067447181087477
28,1.3032477120886634,0.0008908183740754731,1.26430564995363,0.7555254188485484,0.9072305206837777
29,1.303017091351062,0.0008750490650422323,1.2676457085149115,0.7545323360396249,0.9065945696911094
30,1.300902169343045,0.0008600886861199685,1.2639125259252557,0.7570728550937704,0.9079092247313019
31,1.3006494503832893,0.0008458703546512784,1.2649371196180066,0.7558255415727375,0.90634019190041
32,1.2998962176306792,0.0008323346829334197,1.2609974389548704,0.7570571553315479,0.9078455444572042
33,1.2976656183290438,0.0008194287317307121,1.2602833579583332,0.7576861846364518,0.9075922941339378
34,1.2975654438497595,0.0008071051370188623,1.2603228127127821,0.7575389233799669,0.9082213067964702
35,1.2960335129597575,0.0007953213770578917,1.259962068605503,0.7573473559168991,0.9080532833398497
36,1.2933316211302224,0.0007840391538973042,1.2587156259578784,0.7575503079409337,0.9076466636258037
37,1.2948270857396744,0.0007732238687796371,1.257956542162069,0.7580590559137422,0.9081249888588664
38,1.2927049648685807,0.0007628441750461128,1.2557131801278805,0.7589028126459931,0.9088971945300294
39,1.2930619449702772,0.000752871595365571,1.2559017928318719,0.7585615452767713,0.9083352571363941
40,1.2908432119298268,0.0007432801926278408,1.2575399478205596,0.758537149360191,0.9083669611783354
41,1.2919807185242986,0.000734046285830236,1.2552472715880088,0.7592939630877054,0.909168018956923
42,1.289926467457393,0.0007251482038634115,1.2541584365799052,0.7596087590191596,0.9085788362190509
43,1.2902148657433634,0.0007165660713628845,1.2573787913017935,0.7587624880133896,0.9080704719995396
44,1.2892507244438176,0.0007082816218046972,1.251676986338413,0.760072420315797,0.9087210644797434
45,1.2885322440284765,0.0007002780338413631,1.2524838954876387,0.7603766130679097,0.9090198819176439
46,1.287703133995048,0.0006925397875382193,1.2482541206203013,0.761724371911316,0.9104581563501905
47,1.2870200304915642,0.0006850525377121659,1.2521274375547022,0.7601080413216952,0.9092103217798447
48,1.2855196735918664,0.0006778030020191236,1.2506634622344186,0.7610716059784267,0.909371549076243
49,1.286152066752799,0.0006707788618025577,1.2506543579359801,0.7602927940764731,0.9091762549193331
50,1.285163275510943,0.0006639686740182302,1.2495156862166836,0.7605673171334351,0.9096379596435921
51,1.2850017593575858,0.0006573617928019408,1.2519498026352975,0.759379907185341,0.9098506261891904
52,1.2839430935465095,0.0006509482994567963,1.2558544720046358,0.7582616510537331,0.9085151505167351
53,1.283730140970458,0.00064471893981229,1.2514135740971262,0.7604416154779163,0.909497449894416
54,1.2837981516168107,0.0006386650680550355,1.2493238576356027,0.7612037982233927,0.9097453843668735
55,1.2832111671972082,0.0006327785962555395,1.2543315911057675,0.7592008328761171,0.9083238428068183
56,1.2819584509200657,0.0006270519489206681,1.2515367392431629,0.7600093169502717,0.9097896117613803
57,1.2816881538154579,0.0006214780219909308,1.2492360270135914,0.7613223018474365,0.9096212176415024
58,1.2817383190589904,0.0006160501457777644,1.250764563465526,0.760780439058122,0.9096758050889564
59,1.2816166070079131,0.0006107620514010679,1.250617130619009,0.7604207114201598,0.9095893474689761
60,1.2809307993563324,0.0006056078403428885,1.2513011893580592,0.7601388718648387,0.9086666173028947
61,1.2805459841133515,0.0006005819567810015,1.2500770552670886,0.7605555027204836,0.9095493812703498
62,1.2804218477352465,0.0005956791624072976,1.248340224833335,0.761151820036176,0.9095472765142905
63,1.2796075660901696,0.0005908945134714726,1.2474883765159308,0.7617615693858634,0.9104953807458035
64,1.279345832671171,0.0005862233398212821,1.2469459705435455,0.761991413281181,0.9105529429695978
65,1.2800319908826563,0.0005816612257373163,1.249141122746359,0.7609390938639304,0.9100031266129678
66,1.278209288093243,0.0005772039923835236,1.2504094705079838,0.7604375206056747,0.9092550582763324
67,1.2774088729165678,0.0005728476817148925,1.2472309947793168,0.7621797801212473,0.9104523544396467
68,1.2790505117103403,0.000568588541701453,1.2487665640044323,0.7610839352260628,0.9097808957089978
69,1.2778289233787568,0.0005644230127431929,1.2477607303851344,0.7611188004292517,0.9101980219690319
70,1.276995835888769,0.000560347715164093,1.2483971038128316,0.7614513740913564,0.9097903934694934
71,1.2776229488117379,0.0005563594376854221,1.2471199610618307,0.7624889077900248,0.9102085412487623
72,1.2760570979611725,0.0005524551267889306,1.2458390323090212,0.7618060264760412,0.9108226975307704
73,1.27666260253416,0.0005486318768898732,1.2474127527170686,0.7617962402910692,0.910421063859992
74,1.2767240280731478,0.0005448869212480005,1.2492371538585678,0.7608776578677041,0.910165414860545
75,1.2758547272483733,0.0005412176235518742,1.2460720740791633,0.7620960385181154,0.9104619219344325
76,1.2756789903902754,0.0005376214701183853,1.2445113517720257,0.7631703736124016,0.9112060170915539
77,1.2752495894793792,0.0005340960626549686,1.2463389516712864,0.7619476492086484,0.9101279974949034
78,1.2747896554058415,0.0005306391115372118,1.245176487744389,0.762354087418073,0.9107870135907595
79,1.2734224166269996,0.0005272484295589966,1.2445816817296294,0.7625427033542957,0.9107349109810915
80,1.2746391277695577,0.0005239219261164537,1.2474978005625312,0.7619911971056623,0.9102068866948273
81,1.2748037273219985,0.0005206576017905405,1.241539924968829,0.7631745585846877,0.9117065030191093
82,1.273893143118354,0.0005174535432964054,1.2468171350843453,0.7618342077556493,0.9108996490548742
83,1.2744294533684737,0.0005143079187704905,1.2461321767700417,0.7620906398947884,0.9100645650564346
84,1.2741529963840552,0.0005112189733690399,1.2424280929239508,0.7626017772289327,0.9116856193554972
85,1.2724832428090838,0.0005081850251539766,1.2431742805753776,0.7625866250964055,0.910584093597328
86,1.2743211578808622,0.0005052044612442199,1.2441016123344484,0.7628893828748042,0.9106217202488815
87,1.2724913536704654,0.0005022757342124591,1.2457550855642456,0.761676632345463,0.9109330803220133
