epoch,loss,lr,valid_cont_loss,valid_positive_distance,valid_negative_distance,valid_mlm_loss,valid_mlm_acc
0,,,6.925483290111958,0.17408120365729024,0.19596102463620504,3.160421679272857,0.06839062272748234
1,7.785634030755499,8.967359153968924e-05,3.2097668339895016,0.7276397549454067,1.1487315114631067,2.3699003798322944,0.3346182132472345
2,5.480630032139734,0.00026867359153968923,2.5141188824321152,0.767015874058636,1.23549687136013,2.0787604554328425,0.44009454066522946
3,4.729601060035572,0.00044767359153968924,2.2695684388027417,0.7691112211423173,1.2569819559790125,1.7210863301891945,0.5896382135139119
4,4.219207156713534,0.0006266735915396893,2.1260312644769637,0.7756815927952674,1.281273321214276,1.4458111101524425,0.701650102478294
5,3.8843812091448093,0.0008056735915396894,2.042573985714317,0.7868873237929015,1.3086213755437694,1.3025542594218558,0.7537506406807372
6,3.6704959701707622,0.0009846735915396893,1.964505530096125,0.7799514393530561,1.304808068368582,1.221718318095087,0.7855486980179154
7,3.517241498739593,0.0011636317773618108,1.8840428498832673,0.7690469551969931,1.301740047561517,1.169045401916374,0.8050605947036822
8,3.4115998359927717,0.0012067611937588102,1.832208972454389,0.7647607677609936,1.30509527070484,1.1261024494161718,0.8224323674269716
9,3.322978270428044,0.001133423607413033,1.786755482439793,0.753780633618891,1.2973110058068325,1.1038123834433944,0.8304678219114133
10,3.2618563799017886,0.0010720251974419054,1.7991317274103331,0.7617871955823705,1.3153800407140432,1.0859204673249252,0.8378926369603595
11,3.210937711365045,0.0010196401838992433,1.771607461002504,0.7582597452388843,1.3121540553678421,1.076242220296862,0.8419097482155226
12,3.182311521227008,0.000974257859241487,1.7712358083466795,0.7562692654226673,1.3150994140751762,1.0636697541401325,0.8454093222113949
13,3.152590104680091,0.0009344445207176017,1.7460047437911912,0.7558866989689375,1.3126799057272478,1.0572507060302763,0.8468910974571257
14,3.1178618921308554,0.0008991465729192449,1.730033699423341,0.7563130874099143,1.3215896740998665,1.0529349284308955,0.8478078814461288
15,3.102952978419658,0.0008675700091998725,1.749333196655554,0.754966758750785,1.3163136317285877,1.0432132527158178,0.8520097587469708
16,3.0773569090624893,0.0008391035461616679,1.7104766268410574,0.7507514487785867,1.3167936166999692,1.0398451746312836,0.8535885327536235
17,3.067786398710226,0.000813267871114675,1.7038677422050028,0.7480978474891652,1.3130655913195066,1.0369800441349908,0.8534850613466095
18,3.0491707388057385,0.0007896811241719428,1.6897713443642688,0.7480477507827943,1.3174162285929714,1.034630673712318,0.8537823655572979
19,3.036022011549151,0.0007680348128282303,1.6751153476893015,0.742948640771058,1.3133783813479598,1.0295348327725047,0.855307965439797
20,3.026885894489472,0.0007480766256035018,1.6811243130906672,0.7454709774027282,1.3159782961507815,1.0267994677109575,0.8567175250644832
21,3.0082583910712475,0.0007295979242041254,1.6722454293556437,0.7491386472262568,1.3241097422726542,1.0250086900422184,0.8573394646737315
22,2.999187800504602,0.0007124244796279057,1.6943444019323317,0.7464851434857747,1.318046880868273,1.0210920789054727,0.8578067845850731
23,3.0018271317071488,0.0006964095024538748,1.6716755510645571,0.7442148652619146,1.3176795294923713,1.0190859292177203,0.858886950244904
24,2.9805038579509695,0.0006814283246489998,1.6731347009453723,0.747261379245441,1.3232107889645377,1.0155284783239413,0.8596955851217413
25,2.9658902367310036,0.0006673742894105365,1.6416991055347387,0.7378703129703336,1.313924352143254,1.0138317041448537,0.8605897889096784
26,2.970033098881933,0.0006541555375461577,1.6599828122315938,0.7457654944122456,1.3197114523791753,1.0116103499385032,0.8610114452561497
27,2.9532095335563695,0.0006416924680522304,1.652609334251747,0.7421362932741413,1.319181725794817,1.0110228538675008,0.8611766114139136
28,2.9510498192137082,0.0006299157118454935,1.6622766106190054,0.7429206717072371,1.3207800943071795,1.0081749968283513,0.8622360408684422
29,2.9454281056685234,0.0006187645004235183,1.6346956445591674,0.742263335522078,1.3215572262576991,1.007077348856997,0.8625184425672702
30,2.9464014389947906,0.0006081853415859129,1.6364058986070018,0.7423353540870257,1.3218872464394489,1.0048198298356725,0.8626442891124897
31,2.934710945562631,0.0005981309361621289,1.6475698216772083,0.7386674572890325,1.3150654632979673,1.0039299091467027,0.8629100267624988
32,2.927885235248854,0.0005885592855640369,1.6472947478640734,0.7378215915507,1.3181596524520074,1.0030674554646164,0.863322251458038
33,2.9284056266507728,0.0005794329516647849,1.6336425109716686,0.7377740036576912,1.318226801476454,1.001953110403147,0.8636456588478919
34,2.9250731419819016,0.0005707184391986469,1.6508038885008944,0.7400619845043448,1.3170164180336965,1.003235802496406,0.8633628806317346
35,2.9104770692774085,0.0005623856774096996,1.6335862456533576,0.7420623486002759,1.3249285064468173,0.9981944597585491,0.8653450030951702
36,2.904873072361301,0.0005544075826333532,1.607230850550992,0.7334390891183279,1.3155261041352115,0.9994694446551842,0.8639451332357393
37,2.9054455911496713,0.0005467596872875921,1.6136986630279386,0.7353433612347484,1.3161825308481303,0.9978218912343,0.8649158094138498
38,2.903553532688307,0.0005394198236773621,1.6371489852788579,0.7409769171402478,1.3252195494707364,0.9957857111417654,0.8655509166536173
39,2.898809548264198,0.0005323678532911061,1.6133035262613116,0.736960217643246,1.3200244257979368,0.9958364380509079,0.8655447339970147
40,2.8922610355925773,0.0005255854340509322,1.6015600288977776,0.7395632665512395,1.3225519291332513,0.9954622674357984,0.8655748509615757
41,2.8910621880018184,0.0005190558193834823,1.603833565485419,0.7384125102061583,1.3226543721436461,0.9937773166445338,0.8657322510853176
42,2.8861262274027175,0.0005127636840944718,1.5976388110900894,0.734120956136269,1.3186366283156379,0.9921851274059529,0.8668154788740657
43,2.8838990033063974,0.00050669497292099,1.6044058096218772,0.7319381562126916,1.3145853989494858,0.993604102604166,0.8659706482468057
44,2.8773214507848075,0.000500836768351569,1.6284856390511027,0.7375149493670066,1.3238994819961074,0.9910505347689443,0.866816567059313
45,2.8776730781788147,0.0004951771748823127,1.603498135924142,0.7393577641412727,1.327839473681855,0.9915762116355161,0.8664491647322862
46,2.874910949413437,0.0004897052173470069,1.6180385813686784,0.7347134779557396,1.3219465032232671,0.9911399978828183,0.8666124589767225
47,2.874770426201515,0.0004844107513423305,1.6096349566024042,0.7360013133068896,1.3197664339814699,0.9897416392157274,0.8662611810762925
48,2.8788551247423833,0.0004792843840835929,1.6153962754216968,0.7372929751883662,1.318520600696231,0.9910443996411887,0.866041707907241
49,2.8573136303267974,0.0004743174042852505,1.6262424931880635,0.7368873228412599,1.3217763368847433,0.9880802907785762,0.867381243184845
50,2.8617272050395637,0.00046950171987467077,1.573059537706307,0.7322667553566815,1.3163131237133732,0.9893696938484968,0.8665010979890747
51,2.86360476345256,0.0004648298025254654,1.5935417898596036,0.7313744229589815,1.3200611212156723,0.9881152110901023,0.8672223104433423
52,2.854181279753244,0.0004602946381451962,1.5913914842428947,0.7325176144803427,1.3172682246546779,0.9877032639136302,0.8674751965408433
53,2.8523521587231273,0.0004558896825764439,1.5873185575549937,0.7332133774412216,1.3200950908855635,0.9875151352891527,0.8674164064091285
54,2.8514819813062164,0.0004516088218746409,1.5817384688367382,0.7357250575155996,1.3236220451695868,0.9859562334678033,0.8674243185841521
55,2.849484872963047,0.0004474463366141541,1.5574711757968809,0.7324950805958594,1.3208044372117855,0.98392701635312,0.868683512939993
56,2.8456775211192844,0.000443396869748531,1.6091761764693744,0.7362958184606336,1.3232238109401908,0.985168022468611,0.8681507586721685
57,2.8426769581610176,0.00043945539761409627,1.5749561623450192,0.7322551827137794,1.322494355089933,0.983202723602297,0.8688770175415954
58,2.836886174896676,0.0004356172037199194,1.599613679300105,0.7299316244062113,1.3179069160854808,0.9839581243436453,0.8682967839742229
59,2.840887344017348,0.000431877855013102,1.6024891893868136,0.7345691710502212,1.3187821355018376,0.9841116137968418,0.8683568557374602
60,2.844172432550552,0.0004282331803478295,1.5878213702178063,0.7327823925089854,1.3194111912273312,0.9814168278321185,0.8690072147758978
61,2.8309638750077153,0.000424679250920292,1.6010798662714614,0.7341547049236442,1.324566700160214,0.9822968034890529,0.8685991176723771
62,2.831353447332464,0.0004212123624608676,1.5805150765900493,0.7308188558915154,1.3192464563475064,0.9823016950133319,0.8685897105208213
63,2.8328909505512403,0.0004178290189999925,1.585292362306868,0.7313840820641736,1.3205531527156074,0.9832596760444349,0.8683145348427175
64,2.8311172232229196,0.00041452591804598575,1.5892486321143113,0.7322499259956271,1.3237984049039941,0.9818700035922712,0.8687288741918708
65,2.8221422034392183,0.00041129993703192813,1.5861319330944663,0.7284927102658335,1.3190401570088077,0.9806437112920562,0.8695535649576642
66,2.8287519974990665,0.0004081481209051651,1.6115777008958962,0.7317821898241386,1.317276085755311,0.978863551109931,0.8700793154827702
67,2.8258932175975118,0.00040506767074730704,1.581862337869632,0.7298372642383452,1.3211378577720465,0.9805727952033039,0.8694170677617465
68,2.8240717708896175,0.0004020559333250866,1.5875309334453507,0.732570829073395,1.3245259071239592,0.9811618786739161,0.8689983632437669
69,2.8194761664079,0.00039911039148340916,1.5625145447313942,0.732417553184523,1.3255050636842245,0.9790276721483453,0.8694294629017606
70,2.8131992613127528,0.0003962286553015511,1.593891375626608,0.7323779930581982,1.3218992765795137,0.9781553479891804,0.8698178598841277
71,2.8104037027591744,0.0003934084539418485,1.5996493021154858,0.7350870973661101,1.3272167844396543,0.9784265300474916,0.8694240926772125
72,2.8123953246162263,0.0003906476281277143,1.5698658233949914,0.7305830098903038,1.3218158092443704,0.9792548517198033,0.869568689448013
73,2.812963608452914,0.0003879441231943449,1.5804095097432405,0.7287381483030829,1.320673920287956,0.9779478485500025,0.8697609654979458
74,2.8096703625691934,0.0003852959826612949,1.5847293254655688,0.7304205285044856,1.3166437801156847,0.9795537651061421,0.8696220358854408
75,2.811642240254765,0.0003827013422812168,1.5849872297636318,0.7309453638971848,1.3217386505034263,0.9778469852633568,0.8701721758335645
76,2.8134348158591984,0.00038015842452364623,1.5708316400332918,0.733049575760603,1.3238962052806433,0.9781922880946489,0.8698092009316591
77,2.815576065396307,0.0003776655334567242,1.5691000483881758,0.7293442501386586,1.320346055700789,0.9762140995711271,0.8707930912350204
78,2.80620839818872,0.0003752210499933773,1.5475057117352145,0.7297184673911609,1.321823698315814,0.9753331951892382,0.8705082510575747
79,2.811004123720007,0.00037282342747166743,1.5729741721127766,0.7331935475928962,1.3264489940670128,0.9765326394136976,0.8705587219795343
80,2.8059686100233976,0.0003704711875419156,1.5527720662926308,0.7317474216219569,1.3256343967777235,0.9767901473066982,0.8697735982424483
81,2.8020219871012277,0.00036816291633572985,1.5764476124873155,0.7301178112744783,1.322536932682066,0.9764398750255368,0.870403280077645
82,2.8063531612939143,0.00036589726089439843,1.5491118129913217,0.7273284554301228,1.3202801944070215,0.9745949824531843,0.8714392090543854
83,2.809693111830148,0.00036367292583613074,1.559777849143906,0.7302358193266302,1.32292475866291,0.9739776844352555,0.8711092023091525
84,2.7994738161073585,0.0003614886702435157,1.572855225167698,0.7326485308350069,1.323950524080291,0.9758538975042107,0.8703421698142478
85,2.7970412026520766,0.0003593433047541836,1.5757545961550845,0.7301992429032537,1.3221098100434587,0.9751612077912948,0.870981340265437
86,2.8030051949095522,0.0003572356888391955,1.5537594916378235,0.725955408048368,1.3179971822597214,0.9735664799380941,0.8713835224985308
87,2.7988301991164235,0.00035516472825499834,1.5689679405084214,0.7280882177290561,1.3212849210216167,0.9745158966365026,0.8705257192364256
88,2.7903051059195034,0.0003531293726560203,1.602806489763436,0.7334360460626984,1.3268770237483436,0.9746897842159573,0.8711181430527126
89,2.7962437535869977,0.0003511286133560628,1.5615733888759114,0.730064821418738,1.3229893763583016,0.9740538242484175,0.8713247340042245
90,2.7925440549769154,0.0003491614812276702,1.5602325615220074,0.7263139610534457,1.3169929662862465,0.9744369911022416,0.870825420434784
91,2.7999749701191603,0.00034722704472952144,1.563024654954132,0.7301194396263309,1.323554895508024,0.9730715754685707,0.8716600936708507
92,2.794813611442467,0.00034532440805272474,1.5492680639205634,0.7301657206815233,1.3213990425348063,0.9719692386566942,0.8716662053496697
93,2.7904599625082716,0.0003434527093776549,1.5618081234274812,0.7312455436623779,1.326163654276572,0.9727120319002901,0.871659796145876
94,2.7943480446977182,0.00034161111923359757,1.5673862499013334,0.7296452583373675,1.3226060497224257,0.9722617339928338,0.8717298186759813
95,2.7916556233695093,0.00033979883895413613,1.5627405610104577,0.7276898531507834,1.3249179307291197,0.9735109975351922,0.8712147773799104
96,2.7847779500218914,0.0003380150992217308,1.5694570603989462,0.7303737457195535,1.323804112221829,0.970913058371805,0.871802842995761
97,2.789955840711224,0.00033625915869547256,1.5618617854212433,0.7311902508680977,1.3238207951374998,0.97096952874304,0.8718974884162015
98,2.7883462296631256,0.000334530302716452,1.5612430547827982,0.7311349504425151,1.324774971107996,0.9721058602104754,0.8719290579280486
99,2.790298875575355,0.0003328278420856073,1.5636805458819145,0.7284164626761404,1.32212750302959,0.9708659304720121,0.8722394210579757
100,2.7785307661691867,0.00033115111190930026,1.5600220104810216,0.7254521615532559,1.3205454150041938,0.9713055498239819,0.8718961120463756
101,2.7846291838171395,0.0003294994705082341,1.5386721625141426,0.7226548350179985,1.3173068920394135,0.9709516660644679,0.8720011005409675
102,2.7788013350951073,0.000327872298385646,1.5636088451307317,0.7301659452598498,1.3236036614144424,0.9727803120171176,0.8715272047473153
103,2.787609429199226,0.00032626899725099755,1.552657341899673,0.7260806359939158,1.3191595574921149,0.9720005427032695,0.8713788660704607
104,2.778038291853617,0.0003246889890956897,1.5662956535436472,0.7296735536450423,1.3232312806386433,0.9716111572805812,0.8718927269945556
105,2.7779102610655815,0.00032313171531752173,1.5322411825049793,0.7281083292087779,1.3234122547474039,0.9694444820774398,0.8724985146989825
