epoch,loss,lr,valid_cont_loss,valid_positive_distance,valid_negative_distance,valid_mlm_loss,valid_mlm_acc
0,,,14.221673965454102,1.2637742095896147,1.3469597916666667,0.9954979419708252,0.8665581941604614
1,9.430797652791341,0.0002944688,6.750384330749512,0.3779758492985762,0.48889895833333336,0.9592471122741699,0.8734743595123291
2,8.29321980682373,0.0008548002133333337,6.710259914398193,0.3877522704669179,0.5433126041666667,0.9611645936965942,0.8759154081344604
3,8.085393830668131,0.0010000000000000007,6.757976531982422,0.39650099455611393,0.5876640625,0.9444865584373474,0.8814076781272888
4,7.915234595896403,0.0010000000000000007,6.74182653427124,0.3930765153894472,0.6020071875,0.9583276510238647,0.8736777901649475
5,7.806909956054687,0.0010000000000000007,6.815204620361328,0.4013010364321608,0.6253159895833333,0.956005334854126,0.8785598278045654
6,7.730389270324707,0.0010000000000000007,6.870729446411133,0.4016996440536013,0.62332359375,0.9440109133720398,0.8826281428337097
7,7.6715638720194494,0.0010000000000000007,6.903961658477783,0.40527932631909547,0.6167447916666666,0.9493995308876038,0.8785598278045654
8,7.622552536010742,0.0010000000000000007,6.959216594696045,0.401668367881072,0.6247777083333333,0.9540972709655762,0.8801871538162231
9,7.579767072550456,0.0010000000000000007,6.943973064422607,0.3987790515075377,0.6320866666666667,0.9560186862945557,0.8769324421882629
10,7.544296628926595,0.0010000000000000007,6.896905422210693,0.3887418210845896,0.6310364583333333,0.9783581495285034,0.8683889508247375
11,7.510131192016601,0.0010000000000000007,6.973982810974121,0.395660136620603,0.6300973958333334,0.9640148282051086,0.8746948838233948
12,7.484553755594889,0.0010000000000000007,7.031041145324707,0.39803614426298156,0.6380623958333334,0.9646930694580078,0.8755085468292236
13,7.468678364105225,0.0010000000000000007,7.021320343017578,0.39728466551507535,0.6288797916666666,0.9715243577957153,0.8736777901649475
14,7.448801325887044,0.0010000000000000007,7.02734375,0.3936895414572864,0.6357724479166666,0.967793881893158,0.8724572658538818
15,7.436299813435872,0.0010000000000000007,7.0567402839660645,0.39707672476968175,0.6373085416666666,0.959956169128418,0.8730675578117371
16,7.426913316040039,0.0010000000000000007,7.049084663391113,0.3922285254396985,0.6334529166666667,0.9742068648338318,0.8687957525253296
17,7.415483070576986,0.0010000000000000007,7.003007888793945,0.3850205127198493,0.6380873958333333,0.969922661781311,0.8667615652084351
18,7.407837534077962,0.0010000000000000007,7.048522472381592,0.39123524523659964,0.6368400520833334,0.9795445203781128,0.8698128461837769
19,7.399820575154623,0.0010000000000000007,7.074827671051025,0.3914119425251256,0.63200703125,0.9793668985366821,0.8681855201721191
20,7.391770608164469,0.0010000000000000007,7.05616569519043,0.39060648293551087,0.6402048958333333,0.9799442887306213,0.8698128461837769
