epoch,loss,lr,valid_loss,valid_acc,valid_top5_acc
0,,,3.062649153327608,0.028627845789466172,0.24012376395850518
1,1.5939324178314767,5.171894282115473e-05,1.2958599021059778,0.7476473681118655,0.9033787895715887
2,1.2891629049185962,0.00015506464100609773,1.2683454599413313,0.7560296354999435,0.9071134879244167
3,1.292305963712338,0.0002584103391910408,1.2720759772446975,0.7545182003835121,0.9072174720801408
4,1.4744546078360057,0.0003421385646773451,1.3231288806281976,0.7358328704380933,0.8998018575676523
5,1.44030329234401,0.00031833038343049533,1.2811322463529835,0.750871265345063,0.9065380368215522
6,1.3722079944579373,0.0002877953446299259,1.276191565948402,0.7511356909802915,0.905454384088786
7,1.3672600151511718,0.00026465682584598437,1.2622163056884383,0.7562500918180811,0.9091224351445566
8,1.3066199301489492,0.00024633771701085494,1.2845742012032966,0.7467093744254845,0.9042169168094847
9,1.3054103265001258,0.00023136626510562486,1.233816385968985,0.7665188644199751,0.913559026499194
10,1.297029630749227,0.0002188322674508866,1.2346031499832533,0.7657922663855765,0.9139822799682299
11,1.2893716834454532,0.00020813837773377643,1.22788180211793,0.7678411520713154,0.9146401651259437
12,1.2797136329707886,0.00019887408559290815,1.2320078870761528,0.7657024042181834,0.9135859926961822
13,1.299548203896017,0.00019074668828818257,1.2261092063379293,0.7684803254346357,0.9147090632639913
14,1.2620777726831998,0.0001835410883533897,1.2255145284867477,0.7683318727495876,0.9146381364863054
15,1.2594893292901863,0.00017709518679875983,1.222411528317191,0.7689846699273793,0.9156620971422267
16,1.2622751212122332,0.00017128418945743342,1.2222865339752338,0.7696735732921255,0.9153226439426694
17,1.257698988207108,0.0001660102449981648,1.2195745920081387,0.7697940981693713,0.9161411639580263
18,1.2507024903570425,0.00016119539761417595,1.2192585985733146,0.7700897586250707,0.915872669099738
19,1.2446705383394994,0.00015677666971039957,1.2191242184647664,0.7697019074312905,0.9164325453483048
20,1.2406063774528489,0.00015270255315181632,1.2163669747773331,0.7711025677976864,0.9168539461313179
21,1.2387445922900062,0.00014893045569875466,1.2168587195654514,0.7707175288318028,0.9167743047697359
22,1.2496113513520244,0.00014542480973290156,1.2144688821065766,0.771955807836241,0.9167833818852086
23,1.2354281261935895,0.0001421556493645484,1.2168872104422832,0.7706868305163032,0.9165333157207213
24,1.248296052272204,0.00013909752471089756,1.2166173988798528,0.7708773564180312,0.9166161965999636
25,1.2354604780652028,0.00013622866280303564,1.2143484690571522,0.7721283226925987,0.9166491163732421
26,1.265439673218584,0.00013353031152584955,1.2149433061578292,0.771560744564904,0.9172761666639754
27,1.2419118822534032,0.0001309862211981651,1.2134543202419887,0.7725789170525877,0.9167606750600263
28,1.2368592551823034,0.00012858223091454302,1.21431967583255,0.7713529466936824,0.9176772079854278
29,1.2384050848584633,0.0001263059355124169,1.2146400444835137,0.7712263187285109,0.9172382354573084
30,1.2335117094670296,0.00012414641522584107,1.2153607037932777,0.7719275659696851,0.9176453384247117
31,1.2380300894089549,0.00012209401454064088,1.2111221792318074,0.7725510522825225,0.9177345957425467
32,1.2335552205744378,0.0001201401600061716,1.213243707197381,0.7717824958423725,0.9165026502257838
33,1.2304994802223115,0.0001182772091441653,1.2127452869970823,0.7719460164153948,0.9170162845089997
34,1.239988646480659,0.0001164983243698745,1.2144148447651586,0.7712893552995577,0.9167987249819923
35,1.2291352866855636,0.00011479736717449307,1.2110261075967583,0.7727666838304037,0.9170982699373842
36,1.2374736896097138,0.0001131688088296676,1.2120270260299135,0.7723606563911593,0.9168515610008409
37,1.236163037420433,0.00011160765464921731,1.2126014007869796,0.7719390824687153,0.9171129781526811
38,1.2335728456696053,0.00011010937944064847,1.2113866204625163,0.7725554906414436,0.9180236109840771
39,1.2336311111657434,0.00010866987224360819,1.2115786615447064,0.7725669225289766,0.9173248315089148
40,1.2246489738870663,0.00010728538881631366,1.210086896024929,0.7723879884236408,0.917918996504213
41,1.2238570043608021,0.00010595251061795329,1.210659134539716,0.7728251515985036,0.9170705425236638
42,1.2296549579968308,0.00010466810926283987,1.2107226580853736,0.7730761816024405,0.917382553968056
43,1.2288329123660366,0.0001034293156040512,1.2112278585459284,0.7720962519776513,0.9176103376381498
44,1.2260399339465984,0.00010223349275041305,1.209547543402482,0.772932183302616,0.9174927757155391
45,1.2217115191064134,0.00010107821243875684,1.209628675898684,0.7730027608275605,0.9174938348312877
46,1.2224675700995185,9.996123427924886e-05,1.2109400353823885,0.772358025802028,0.917570194762666
47,1.2172010692639523,9.888048746981381e-05,1.2126275602285461,0.7725766563850183,0.917115814649993
48,1.2197694254667593,9.783405463984201e-05,1.2122188326085415,0.7718945391835734,0.917292450469243
49,1.2222707684956868,9.68201575362146e-05,1.211137278703238,0.7720163743274696,0.9180327598105121
50,1.220010638307575,9.583714430839572e-05,1.2098541313139317,0.7728338064187695,0.9176978147339756
51,1.228846587342758,9.488347818566834e-05,1.2094785489767326,0.7728195045277376,0.9174513224811368
52,1.2247406943180974,9.395772736988459e-05,1.2100112150537576,0.7725753812974511,0.917361492285437
53,1.2190078730973926,9.305855599245966e-05,1.2116768129268332,0.7722741523083863,0.9176033235031759
54,1.2359022893423905,9.218471600566518e-05,1.2110555726712267,0.7727478737233728,0.9176329004920561
55,1.2149630944082646,9.133503989622793e-05,1.2080950503205705,0.7738611550691615,0.9179190690164903
56,1.2234651579335134,9.050843412447883e-05,1.2132690455911586,0.7712226649699611,0.917274558806343
57,1.2220976295971009,8.970387320516873e-05,1.2104276611853253,0.7723472622283539,0.9178057948999524
58,1.2197728415473625,8.892039435708477e-05,1.2110619965187175,0.7724587490998418,0.9177073932086952
59,1.217417871472826,8.815709265797864e-05,1.2120720382987573,0.7720048785192621,0.9174466116204177
60,1.2155829794593216,8.741311664935266e-05,1.2092736456225812,0.7730145414227421,0.9179830222374035
61,1.219763751714714,8.668766434255854e-05,1.2123084984395305,0.7714650823742097,0.9173926714247973
62,1.2169525023416194,8.597997958361371e-05,1.2075939683004333,0.7732559120886866,0.9183636810323368
63,1.216292500736258,8.528934873926569e-05,1.2112860947573756,0.772354561257475,0.917325542295315
64,1.21680239033754,8.461509767128226e-05,1.2081802629885368,0.7735341995509851,0.918485729934321
65,1.214091967603934,8.395658896980604e-05,1.2102930815798274,0.7728364043172241,0.9173783001990682
66,1.2186930336898156,8.331321941995602e-05,1.2094843974615006,0.7726786220683665,0.9182608165274969
67,1.2184373436876057,8.26844176787892e-05,1.2082769048093442,0.7729271730261308,0.9185078478106209
68,1.2190195400434165,8.206964214228424e-05,1.209948411881182,0.7725506662714897,0.9180834225881827
69,1.212276075925344,8.146837898424595e-05,1.2099579164269503,0.7722696730972981,0.917729718053552
70,1.213021168503319,8.088014035099383e-05,1.2083756496331122,0.7727506955102705,0.9181805090771427
71,1.2124836115198534,8.030446269741168e-05,1.207867700002981,0.7736460520649125,0.9179892542490565
72,1.214305483720042,7.974090525146533e-05,1.2065732759733196,0.7736130494594966,0.9185143029690215
73,1.217086800387753,7.918904859562559e-05,1.2085906029752573,0.7723767057617112,0.9180048223542793
74,1.213542129025968,7.864849335482276e-05,1.2097853073376357,0.7723395792940475,0.9178613293109747
75,1.2116460015334807,7.811885898160167e-05,1.2088400066054332,0.7732577113740466,0.9182137517569997
76,1.2161846048016547,7.759978263008468e-05,1.2056459350172235,0.774247052504748,0.9187656019075201
77,1.2150896007253276,7.709091811116719e-05,1.211446580573242,0.7721832881932953,0.91757558222862
78,1.2149265039137391,7.659193492210969e-05,1.2064961805922108,0.7740748546810237,0.9188805365889211
79,1.2111341964273716,7.610251734434821e-05,1.2088448110809111,0.7736602180574395,0.9177950794314477
