epoch,loss,lr,valid_cont_loss,valid_positive_distance,valid_negative_distance,valid_mlm_loss,valid_mlm_acc
0,,,7.498027629133681,0.00015237881834970687,0.10975030459804733,3.04809786580713,0.06912250065779857
1,5.920741786808741,4.493055062954425e-05,0.035865706390709365,0.0001660916724894503,1.386665392373939,2.564889996758053,0.28018854137777416
2,2.548739247412042,0.00013443055062954424,0.009694411915730897,0.0001645709809453627,1.397023825940967,2.2302052390883587,0.3935517453075181
3,2.196317719991706,0.00022393055062954424,0.005090244160973123,0.000161823038892819,1.3995820239090522,1.9330423470869509,0.5066318881795733
4,1.8300549171630718,0.0003134305506295442,0.0034799991864900323,0.0001632344199444303,1.4001201507846033,1.4895693847108453,0.6795650767227318
5,1.5132187177801653,0.0004029305506295442,0.002539796827865367,0.00016294473192396232,1.4026292590363734,1.2873766294657503,0.7597034292867573
6,1.3519530623399536,0.0004924305506295441,0.002103828529536188,0.0001614527620979248,1.401912845204582,1.1793127595774324,0.8009738605333503
7,1.25479015516009,0.0005819305506295443,0.001785655289001306,0.00016351977969205627,1.4024429413442112,1.1129819174030562,0.8267581637524095
8,1.1922219232876268,0.0006714305506295441,0.0015079263170800117,0.0001609705061259504,1.4035697604947317,1.0737590697256865,0.8399588944684011
9,1.1472624949992507,0.0007609305506295441,0.001225322316369514,0.00016033410238880968,1.4057343626073064,1.044727747393977,0.8495674055206269
10,1.1142254288606,0.0008504305506295442,0.001186105246629399,0.00016261171876712045,1.4008711383573487,1.0222655506893417,0.8558513031457946
11,1.0895754895348881,0.0009399305506295442,0.0009914499336769814,0.00016072635164934168,1.4046067336979182,1.0065952455139087,0.8600586538435251
12,1.0704047033337853,0.0010294305506295441,0.00099170191935035,0.00015949813587198624,1.401550751729768,0.9943637230554149,0.8626603778546567
13,1.0554646643016596,0.0011189305506295443,0.0009327477763914865,0.00015892750562861968,1.402628368959762,0.9846632774943181,0.8648484503999012
14,1.0447235770250047,0.0012083461937734932,0.0009000918423255129,0.00016042374446282784,1.4028836858293292,0.9761257460913432,0.8672133559305052
15,1.0346703708788973,0.001226884932938532,0.0009003339275127778,0.00016009002775981216,1.3995296291960722,0.9688726946200338,0.8689243624210613
16,1.0267084341831574,0.0011866314992028263,0.0008321055924001475,0.00015908587218668114,1.4024909173436313,0.9677657134821459,0.8700809793863281
17,1.019625038383313,0.0011500979307215047,0.0007948264390597074,0.00015916730220005064,1.401834858441051,0.9605678781059857,0.8714311099663955
18,1.0141310281945557,0.0011167443205193882,0.0007536613771535193,0.00015973220985384526,1.4037068425139203,0.9564912307117488,0.8732361011806404
19,1.0094367362399579,0.0010861344888781837,0.0007046259527304415,0.0001595024139295528,1.404741957044628,0.9553548818481805,0.8735756948303715
20,1.005795917356891,0.0010579116864878114,0.0007339583069559079,0.00015996828925281823,1.4018888469518656,0.9526368404547936,0.8746256770320996
21,1.0024126872290828,0.0010317809114094956,0.0006802121978360684,0.0001600159983779228,1.404977890330475,0.9484000474991382,0.8756068277617928
22,0.9997961211819545,0.0010074958119580654,0.0006588868321435337,0.00015996415421119518,1.4049558926376131,0.9486158177256406,0.8757613797162765
23,0.9970575364904718,0.000984848832905516,0.0006645727059913642,0.00015943095777001232,1.4039062504825914,0.9472452921074658,0.8767357903089608
24,0.9947260548356288,0.0009636636964983663,0.0006421841079280862,0.0001597148172697442,1.404769234292557,0.9467836295654576,0.8762329863271803
25,0.9929426263094108,0.0009437895913492682,0.0006533913021071087,0.0001596590424712781,1.4036721070695497,0.9445289415770293,0.8769205856938459
26,0.9902852152007833,0.0009250966288375309,0.0006406157603416679,0.00015863965303857344,1.4041152124188467,0.9438422452250971,0.8774224249447224
27,0.9894310529841479,0.0009074722526913594,0.0006084443628530309,0.00016121161432747393,1.405645957371014,0.9427177184526265,0.8779914805392556
28,0.9878986067256548,0.0008908183740754731,0.0006736192840911935,0.0001614488041405594,1.401401751794166,0.9450262602408502,0.876688380209966
29,0.9861230346583366,0.0008750490650422323,0.0006381294100635538,0.00015970218715205076,1.4024826165842899,0.9397985968016129,0.8788702473203913
30,0.984904093780553,0.0008600886861199685,0.0006372685065990919,0.0001613774281835083,1.4030536978537802,0.9410312402148875,0.878090406010259
31,0.9840356792328665,0.0008458703546512784,0.0006021346357318911,0.0001605706860698069,1.4053780508650686,0.93935085472747,0.8791055225524248
32,0.9826730397055682,0.0008323346829334197,0.0005823304500587645,0.0001606794189978958,1.4064917031702433,0.938491849330124,0.8794179758408484
33,0.98122826053346,0.0008194287317307121,0.0006064169964513815,0.00016173489653437746,1.4047890704427903,0.9380129518409431,0.879240197747934
34,0.9802193669765984,0.0008071051370188623,0.0005808260713740117,0.0001612021335770036,1.4060689621373341,0.9379100499113504,0.879441696739919
35,0.9787922980850189,0.0007953213770578917,0.0005708499037352394,0.00016190691951809444,1.4067688519261177,0.9363963151943642,0.8798011448580104
36,0.9782811491333006,0.0007840391538973042,0.0005769014314266837,0.00016085882788564467,1.4056476814971461,0.936760644701411,0.8795431334644276
37,0.9772736436168701,0.0007732238687796371,0.0005832973052742414,0.00016045829807295758,1.4046969093787196,0.9376555224954546,0.8796276308461369
38,0.9770215416888984,0.0007628441750461128,0.0005725108943584981,0.00016099308862733738,1.4057384599092764,0.9360900715020625,0.879673561838046
39,0.9756368397423991,0.000752871595365571,0.0005559707684505406,0.0001603277607140926,1.406648222123834,0.9351901621459349,0.8802561870379751
40,0.9751413950042691,0.0007432801926278408,0.0005547695420265696,0.00016000324316563854,1.4061540657012115,0.9340151400344601,0.88064655782419
41,0.97440304141653,0.000734046285830236,0.0005643252025123361,0.00016169014372271616,1.4049013018702816,0.9342123068918176,0.8805653325500321
42,0.9729020965537261,0.0007251482038634115,0.0005479739601498313,0.00016005783036396806,1.4063897297218668,0.931759201259109,0.8813146457038278
43,0.9728501401977324,0.0007165660713628845,0.000556986277434747,0.00016188689391465576,1.4050576444558718,0.9324328991353797,0.8812305481450136
44,0.9723529832859141,0.0007082816218046972,0.0005377808274945819,0.00016097323726913017,1.4072484159938206,0.9333999570023115,0.8809000429491162
45,0.9719886419994488,0.0007002780338413631,0.0005383633963898524,0.0001607128213829118,1.406921492927382,0.9327568371917477,0.8815874234240247
46,0.9714041228881873,0.0006925397875382193,0.0005625571440446523,0.00015980314363256965,1.405380014529551,0.9322668443652623,0.8814411515880348
47,0.970610348001491,0.0006850525377121659,0.0005353043098314523,0.0001608413526149063,1.40642426170651,0.9328312055661379,0.8807152208646093
48,0.9706983154843254,0.0006778030020191236,0.0005498443127791896,0.00015907193310048216,1.4042835558390903,0.9317374556359211,0.881439056282384
49,0.9698482067851976,0.0006707788618025577,0.0005272698702980088,0.0001613644073448376,1.4065773929811722,0.9313596790572674,0.8817533461389689
50,0.9694334085008423,0.0006639686740182302,0.0005441815864932084,0.0001605530094056493,1.4058948871701928,0.9331414569995484,0.8811511659481944
51,0.9680341096141764,0.0006573617928019408,0.0005327422058059375,0.0001611970888049308,1.4055969615198605,0.931983706883828,0.8813677350411745
52,0.9684330063989111,0.0006509482994567963,0.0005118473010676549,0.0001620338557496963,1.407656766488711,0.9303352337313147,0.881850661201475
53,0.9674536738273793,0.00064471893981229,0.0005155931469441904,0.00016122026750181443,1.4070789203752996,0.9302679546210479,0.8814698635185422
54,0.9670179014755121,0.0006386650680550355,0.000527732219503655,0.00016069333093590702,1.4060577862323278,0.9301213279926669,0.8818343084426494
55,0.9665915346107252,0.0006327785962555395,0.0005411819122186439,0.0001618977847739391,1.4047343972358477,0.9298134822300878,0.8818645129216117
56,0.9666591414705111,0.0006270519489206681,0.0005414311199074891,0.00016193343903902883,1.404715604887145,0.9304777703521254,0.8818602656206352
57,0.9656796214831193,0.0006214780219909308,0.0005216608262620026,0.00016204013674022894,1.4055733990824628,0.9312712929584922,0.8816835705416821
58,0.965396811238094,0.0006160501457777644,0.0005124046054663675,0.00016154121816875858,1.406454270010917,0.930074129010756,0.8822118673382615
59,0.9647270455071215,0.0006107620514010679,0.0005156795736419375,0.0001629159564418541,1.4058346141076135,0.9272424344865784,0.8828849918774548
60,0.9642003416180853,0.0006056078403428885,0.0005105201950090907,0.00015998582077176267,1.4066643899968077,0.9313646973603894,0.8812136183463107
61,0.9642803896024262,0.0006005819567810015,0.0005086998668883783,0.00016053642345986005,1.4061261584382632,0.9289101153361238,0.8824897152781422
62,0.9641022525830909,0.0005956791624072976,0.0005113302202976864,0.0001617686816556096,1.4063416488056804,0.9274695628611676,0.8831529028232932
63,0.9639581878782693,0.0005908945134714726,0.0005063432820852787,0.0001606705261032827,1.406265670008377,0.9279763614485925,0.8827143268531888
64,0.9633166362405163,0.0005862233398212821,0.0005103574893629557,0.00016167610722243154,1.4065365139521677,0.9281330930128997,0.8824612619332365
65,0.9631607768965149,0.0005816612257373163,0.00048567149529904924,0.0001618550718025841,1.4085134918354654,0.9287472707778189,0.8826711446717195
66,0.9624534650818913,0.0005772039923835236,0.0005266781845426047,0.00016065272079575157,1.4048806386562436,0.9279180096078679,0.8827938340899475
67,0.9625179550652191,0.0005728476817148925,0.0005076845136342186,0.00016065300345629506,1.4066427832034403,0.9264803933950229,0.8831861637048568
68,0.9626061551631744,0.000568588541701453,0.0005345516451454644,0.00016316358570906114,1.4038998737378527,0.9295619810379449,0.8821495450995587
69,0.9619359595279592,0.0005644230127431929,0.0004890685033358201,0.00016004730502930468,1.4075415874332786,0.9281228732426234,0.882484765713522
70,0.9619113687562704,0.000560347715164093,0.0004984748885404098,0.00016140608779786078,1.4065150771565662,0.9255331505936072,0.8835150098214116
71,0.9609221718297878,0.0005563594376854221,0.0005017482284455109,0.00016133459473098002,1.4061128352707863,0.9265686588337662,0.8827577439640741
72,0.9614163512744984,0.0005524551267889306,0.0005034327160068696,0.0001621562440388059,1.40553183802065,0.9257575495937299,0.883506084200634
73,0.9615185281976273,0.0005486318768898732,0.0005066209782167629,0.00016057121909697115,1.405091339015289,0.9266013417541885,0.8831764292540393
74,0.9611055893760567,0.0005448869212480005,0.0004923117734933015,0.00016036055004689404,1.4064319445576339,0.9260851400473347,0.8834177135035759
75,0.9603052829616983,0.0005412176235518742,0.0004868813875215316,0.00016140201539225274,1.4081303513662586,0.923556973447025,0.884197972231468
76,0.9605594956388787,0.0005376214701183853,0.0004985408705117827,0.0001608517885202452,1.406549091966662,0.9258895358496031,0.8835346236021012
77,0.959772528797847,0.0005340960626549686,0.0004878692174383533,0.00016336637362247806,1.4069850278134644,0.926153135590115,0.8832060138763511
78,0.9594906002400587,0.0005306391115372118,0.00048478779382161915,0.00016143601042398263,1.407210510332656,0.9272868177095538,0.8826093057168936
79,0.9596738638291409,0.0005272484295589966,0.0004872439449234872,0.00016182809271428773,1.406374662174527,0.924371275076887,0.8838990080826314
80,0.9594241714491198,0.0005239219261164537,0.000490582854068192,0.00016091357974749228,1.40617825722658,0.9255202852909855,0.8834132037914101
81,0.9590088436465225,0.0005206576017905405,0.0004930388193300735,0.00016136517672093087,1.405927735573928,0.9262465255789861,0.8831508287464604
82,0.9584710146436775,0.0005174535432964054,0.00048583404732192403,0.0001619984121048609,1.4073941562382832,0.9266610748343788,0.8828725477670782
83,0.9583638625110028,0.0005143079187704905,0.0004876392208131134,0.00016014523404328683,1.4070821552026664,0.9258803154477695,0.8834713107398662
84,0.9583963374740496,0.0005112189733690399,0.00047796502834217947,0.0001621950510424623,1.407824487199762,0.9266112016409898,0.8833126225314952
85,0.9582789597977416,0.0005081850251539766,0.00048113546215863124,0.00015993235055279366,1.4075269542121722,0.9258751610012765,0.8832282858024698
